Item,Year,yield,rainfall,pesticides_tonnes,avg_temp
Potatoes,1994,147368,2280,799,27.26
"Rice, paddy",1994,32528,2280,799,27.26
Sorghum,1994,18596,2280,799,27.26
Soybeans,1994,22133,2280,799,27.26
Yams,1994,132771,2280,799,27.26
Cassava,1995,111957,2280,876,27.2
Maize,1995,11868,2280,876,27.2
Plantains and others,1995,100000,2280,876,27.2
Potatoes,1995,144737,2280,876,27.2
"Rice, paddy",1995,37084,2280,876,27.2
Sorghum,1995,20630,2280,876,27.2
Soybeans,1995,22156,2280,876,27.2
Yams,1995,132782,2280,876,27.2
Cassava,1996,113043,2280,2041.7,26.76
Maize,1996,11620,2280,2041.7,26.76
Plantains and others,1996,100000,2280,2041.7,26.76
Potatoes,1996,144737,2280,2041.7,26.76
"Rice, paddy",1996,34195,2280,2041.7,26.76
Sorghum,1996,22474,2280,2041.7,26.76
Soybeans,1996,22166,2280,2041.7,26.76
Yams,1996,132794,2280,2041.7,26.76
Cassava,1997,112766,2280,3207.4,27.43
Maize,1997,11374,2280,3207.4,27.43
Plantains and others,1997,100000,2280,3207.4,27.43
Potatoes,1997,140000,2280,3207.4,27.43
"Rice, paddy",1997,34389,2280,3207.4,27.43
Sorghum,1997,16250,2280,3207.4,27.43
Soybeans,1997,21333,2280,3207.4,27.43
Yams,1997,132806,2280,3207.4,27.43
Cassava,1998,112766,2280,4373.1,27.83
Maize,1998,11941,2280,4373.1,27.83
Plantains and others,1998,100000,2280,4373.1,27.83
Potatoes,1998,135000,2280,4373.1,27.83
"Rice, paddy",1998,34730,2280,4373.1,27.83
Sorghum,1998,12512,2280,4373.1,27.83
Soybeans,1998,14974,2280,4373.1,27.83
Yams,1998,132817,2280,4373.1,27.83
Cassava,1999,108421,2280,4097.16,26.82
Maize,1999,11542,2280,4097.16,26.82
Plantains and others,1999,100000,2280,4097.16,26.82
Potatoes,1999,133333,2280,4097.16,26.82
"Rice, paddy",1999,36568,2280,4097.16,26.82
Sorghum,1999,18056,2280,4097.16,26.82
Soybeans,1999,21901,2280,4097.16,26.82
Yams,1999,132829,2280,4097.16,26.82
Cassava,2000,108333,2280,3925.63,26.73
Maize,2000,12677,2280,3925.63,26.73
Plantains and others,2000,100000,2280,3925.63,26.73
Potatoes,2000,125000,2280,3925.63,26.73
"Rice, paddy",2000,31201,2280,3925.63,26.73
Sorghum,2000,17658,2280,3925.63,26.73
Soybeans,2000,19867,2280,3925.63,26.73
Yams,2000,132840,2280,3925.63,26.73
Cassava,2001,123077,2280,3603.5,26.78
Maize,2001,13241,2280,3603.5,26.78
Plantains and others,2001,95000,2280,3603.5,26.78
Potatoes,2001,128571,2280,3603.5,26.78
"Rice, paddy",2001,29281,2280,3603.5,26.78
Sorghum,2001,19846,2280,3603.5,26.78
Soybeans,2001,19744,2280,3603.5,26.78
Yams,2001,132852,2280,3603.5,26.78
Cassava,2002,107928,2280,5715.36,27
Maize,2002,13369,2280,5715.36,27
Plantains and others,2002,100000,2280,5715.36,27
Potatoes,2002,132558,2280,5715.36,27
"Rice, paddy",2002,31853,2280,5715.36,27
Sorghum,2002,19597,2280,5715.36,27
Soybeans,2002,19825,2280,5715.36,27
Yams,2002,132863,2280,5715.36,27
Cassava,2004,79485,2280,4581.73,27.22
Maize,2004,13730,2280,4581.73,27.22
Plantains and others,2004,97674,2280,4581.73,27.22
Potatoes,2004,133333,2280,4581.73,27.22
"Rice, paddy",2004,35103,2280,4581.73,27.22
Sorghum,2004,20368,2280,4581.73,27.22
Soybeans,2004,21258,2280,4581.73,27.22
Yams,2004,132919,2280,4581.73,27.22
Cassava,2005,88416,2280,9391.92,27.2
Maize,2005,14021,2280,9391.92,27.2
Plantains and others,2005,100000,2280,9391.92,27.2
Potatoes,2005,134783,2280,9391.92,27.2
"Rice, paddy",2005,33106,2280,9391.92,27.2
Sorghum,2005,18323,2280,9391.92,27.2
Soybeans,2005,21267,2280,9391.92,27.2
Yams,2005,132964,2280,9391.92,27.2
Cassava,2006,95455,2280,6889.26,27.35
Maize,2006,14626,2280,6889.26,27.35
Plantains and others,2006,100000,2280,6889.26,27.35
Potatoes,2006,138298,2280,6889.26,27.35
"Rice, paddy",2006,36392,2280,6889.26,27.35
Sorghum,2006,18606,2280,6889.26,27.35
Soybeans,2006,20523,2280,6889.26,27.35
Yams,2006,133008,2280,6889.26,27.35
Cassava,2007,95833,2280,9850.26,27.23
Maize,2007,13776,2280,9850.26,27.23
Plantains and others,2007,103324,2280,9850.26,27.23
Potatoes,2007,137500,2280,9850.26,27.23
"Rice, paddy",2007,39482,2280,9850.26,27.23
Sorghum,2007,20477,2280,9850.26,27.23
Soybeans,2007,21383,2280,9850.26,27.23
Yams,2007,133053,2280,9850.26,27.23
Cassava,2008,80701,2280,10173.91,26.75
Maize,2008,13311,2280,10173.91,26.75
Plantains and others,2008,100000,2280,10173.91,26.75
Potatoes,2008,137500,2280,10173.91,26.75
"Rice, paddy",2008,40055,2280,10173.91,26.75
Sorghum,2008,17327,2280,10173.91,26.75
Soybeans,2008,20056,2280,10173.91,26.75
Yams,2008,133097,2280,10173.91,26.75
Cassava,2009,87123,2280,9387.95,27.23
Maize,2009,15605,2280,9387.95,27.23
Plantains and others,2009,98525,2280,9387.95,27.23
Potatoes,2009,134615,2280,9387.95,27.23
"Rice, paddy",2009,45355,2280,9387.95,27.23
Sorghum,2009,18059,2280,9387.95,27.23
Soybeans,2009,22908,2280,9387.95,27.23
Yams,2009,133205,2280,9387.95,27.23
Cassava,2010,88492,2280,12242.19,27.01
Maize,2010,13393,2280,12242.19,27.01
Plantains and others,2010,104461,2280,12242.19,27.01
Potatoes,2010,134615,2280,12242.19,27.01
"Rice, paddy",2010,51406,2280,12242.19,27.01
Sorghum,2010,16630,2280,12242.19,27.01
Soybeans,2010,22090,2280,12242.19,27.01
Yams,2010,133274,2280,12242.19,27.01
Cassava,2011,78727,2280,4932.05,26.94
Maize,2011,14101,2280,4932.05,26.94
Plantains and others,2011,104826,2280,4932.05,26.94
Potatoes,2011,168339,2280,4932.05,26.94
"Rice, paddy",2011,41177,2280,4932.05,26.94
Sorghum,2011,19105,2280,4932.05,26.94
Soybeans,2011,20144,2280,4932.05,26.94
Yams,2011,133333,2280,4932.05,26.94
Cassava,2012,76993,2280,4413.82,26.91
Maize,2012,13493,2280,4413.82,26.91
Plantains and others,2012,97059,2280,4413.82,26.91
Potatoes,2012,169329,2280,4413.82,26.91
"Rice, paddy",2012,37753,2280,4413.82,26.91
Sorghum,2012,19866,2280,4413.82,26.91
Soybeans,2012,18285,2280,4413.82,26.91
Yams,2012,133333,2280,4413.82,26.91
Cassava,2013,78931,2280,4413.82,27.26
Maize,2013,11809,2280,4413.82,27.26
Plantains and others,2013,110413,2280,4413.82,27.26
Potatoes,2013,170847,2280,4413.82,27.26
"Rice, paddy",2013,49680,2280,4413.82,27.26
Sorghum,2013,18259,2280,4413.82,27.26
Soybeans,2013,21034,2280,4413.82,27.26
Yams,2013,133333,2280,4413.82,27.26
Cassava,1990,88688,151,62,29.71
Maize,1990,3139,151,62,29.71
Potatoes,1990,100000,151,62,29.71
"Rice, paddy",1990,31432,151,62,29.71
Sorghum,1990,1257,151,62,29.71
Sweet potatoes,1990,87500,151,62,29.71
Wheat,1990,28889,151,62,29.71
Cassava,1991,97154,151,62,29.4
Maize,1991,6629,151,62,29.4
Potatoes,1991,204348,151,62,29.4
"Rice, paddy",1991,35605,151,62,29.4
Sorghum,1991,1449,151,62,29.4
Sweet potatoes,1991,112317,151,62,29.4
Wheat,1991,26000,151,62,29.4
Cassava,1992,109000,151,62,28.99
Maize,1992,20000,151,62,28.99
Potatoes,1992,267308,151,62,28.99
"Rice, paddy",1992,32828,151,62,28.99
Sorghum,1992,1541,151,62,28.99
Sweet potatoes,1992,103275,151,62,28.99
Wheat,1992,28000,151,62,28.99
Cassava,1993,116500,151,62,29.64
Maize,1993,40000,151,62,29.64
Potatoes,1993,224600,151,62,29.64
"Rice, paddy",1993,26233,151,62,29.64
Sorghum,1993,1341,151,62,29.64
Sweet potatoes,1993,102158,151,62,29.64
Wheat,1993,22000,151,62,29.64
Cassava,1994,118909,151,62,29.05
Maize,1994,8309,151,62,29.05
Potatoes,1994,206531,151,62,29.05
"Rice, paddy",1994,22143,151,62,29.05
Sorghum,1994,1518,151,62,29.05
Sweet potatoes,1994,109463,151,62,29.05
Wheat,1994,28800,151,62,29.05
Cassava,1995,129500,151,62,29.56
Maize,1995,12642,151,62,29.56
Potatoes,1995,170789,151,62,29.56
"Rice, paddy",1995,24286,151,62,29.56
Sorghum,1995,2160,151,62,29.56
Sweet potatoes,1995,107884,151,62,29.56
Wheat,1995,34444,151,62,29.56
Cassava,1996,129865,151,22,29.71
Maize,1996,7250,151,22,29.71
Potatoes,1996,159195,151,22,29.71
"Rice, paddy",1996,16254,151,22,29.71
Sorghum,1996,1281,151,22,29.71
Sweet potatoes,1996,93095,151,22,29.71
Wheat,1996,21250,151,22,29.71
Cassava,1997,150581,151,34,29.73
Maize,1997,10269,151,34,29.73
Potatoes,1997,124128,151,34,29.73
"Rice, paddy",1997,20244,151,34,29.73
Sorghum,1997,2177,151,34,29.73
Sweet potatoes,1997,180240,151,34,29.73
Wheat,1997,20000,151,34,29.73
Cassava,1998,159723,151,36,29.97
Maize,1998,15173,151,36,29.97
Potatoes,1998,169913,151,36,29.97
"Rice, paddy",1998,29100,151,36,29.97
Sorghum,1998,2244,151,36,29.97
Sweet potatoes,1998,155556,151,36,29.97
Wheat,1998,21882,151,36,29.97
Cassava,1999,181890,151,26,29.65
Maize,1999,3242,151,26,29.65
Potatoes,1999,101200,151,26,29.65
"Rice, paddy",1999,41112,151,26,29.65
Sorghum,1999,2268,151,26,29.65
Sweet potatoes,1999,206250,151,26,29.65
Wheat,1999,21115,151,26,29.65
Cassava,2000,232169,151,62,29.43
Maize,2000,6154,151,62,29.43
Potatoes,2000,104924,151,62,29.43
"Rice, paddy",2000,27479,151,62,29.43
Sorghum,2000,1721,151,62,29.43
Sweet potatoes,2000,142029,151,62,29.43
Wheat,2000,19855,151,62,29.43
Cassava,2001,210273,151,31,29.46
Maize,2001,2612,151,31,29.46
Potatoes,2001,91045,151,31,29.46
"Rice, paddy",2001,27565,151,31,29.46
Sorghum,2001,2548,151,31,29.46
Sweet potatoes,2001,152347,151,31,29.46
Wheat,2001,18412,151,31,29.46
Cassava,2002,202833,151,29.44,29.71
Maize,2002,5853,151,29.44,29.71
Potatoes,2002,159220,151,29.44,29.71
"Rice, paddy",2002,31638,151,29.44,29.71
Sorghum,2002,2989,151,29.44,29.71
Sweet potatoes,2002,148771,151,29.44,29.71
Wheat,2002,10606,151,29.44,29.71
Cassava,2004,168413,151,26.31,29.8
Maize,2004,7509,151,26.31,29.8
Potatoes,2004,104545,151,26.31,29.8
"Rice, paddy",2004,30949,151,26.31,29.8
Sorghum,2004,2519,151,26.31,29.8
Sweet potatoes,2004,177570,151,26.31,29.8
Wheat,2004,17019,151,26.31,29.8
Cassava,2005,159467,151,24.75,30.02
Maize,2005,8255,151,24.75,30.02
Potatoes,2005,102308,151,24.75,30.02
"Rice, paddy",2005,38290,151,24.75,30.02
Sorghum,2005,3812,151,24.75,30.02
Sweet potatoes,2005,171840,151,24.75,30.02
Wheat,2005,17276,151,24.75,30.02
Cassava,2006,162588,151,21.12,29.78
Maize,2006,11227,151,21.12,29.78
Potatoes,2006,115357,151,21.12,29.78
"Rice, paddy",2006,36637,151,21.12,29.78
Sorghum,2006,3463,151,21.12,29.78
Sweet potatoes,2006,160877,151,21.12,29.78
Wheat,2006,14992,151,21.12,29.78
Cassava,2007,151563,151,30.57,29.85
Maize,2007,10874,151,30.57,29.85
Potatoes,2007,147395,151,30.57,29.85
"Rice, paddy",2007,35900,151,30.57,29.85
Sorghum,2007,3435,151,30.57,29.85
Sweet potatoes,2007,159870,151,30.57,29.85
Wheat,2007,14894,151,30.57,29.85
Cassava,2008,138791,151,12.04,29.3
Maize,2008,9589,151,12.04,29.3
Potatoes,2008,177412,151,12.04,29.3
"Rice, paddy",2008,38110,151,12.04,29.3
Sorghum,2008,4291,151,12.04,29.3
Sweet potatoes,2008,168296,151,12.04,29.3
Wheat,2008,18096,151,12.04,29.3
Cassava,2009,159918,151,7.32,30.32
Maize,2009,9014,151,7.32,30.32
Potatoes,2009,172504,151,7.32,30.32
"Rice, paddy",2009,43571,151,7.32,30.32
Sorghum,2009,2903,151,7.32,30.32
Sweet potatoes,2009,160230,151,7.32,30.32
Wheat,2009,18696,151,7.32,30.32
Cassava,2010,217784,151,11.49,30.32
Maize,2010,7869,151,11.49,30.32
Potatoes,2010,170183,151,11.49,30.32
"Rice, paddy",2010,54407,151,11.49,30.32
Sorghum,2010,3919,151,11.49,30.32
Sweet potatoes,2010,161324,151,11.49,30.32
Wheat,2010,19868,151,11.49,30.32
Cassava,2011,107514,151,10.59,30.1
Maize,2011,8405,151,10.59,30.1
Potatoes,2011,161890,151,10.59,30.1
"Rice, paddy",2011,54739,151,10.59,30.1
Sorghum,2011,2676,151,10.59,30.1
Sweet potatoes,2011,151699,151,10.59,30.1
Wheat,2011,19770,151,10.59,30.1
Cassava,2012,160606,151,21.37,29.61
Maize,2012,10437,151,21.37,29.61
Potatoes,2012,242957,151,21.37,29.61
"Rice, paddy",2012,57490,151,21.37,29.61
Sorghum,2012,4422,151,21.37,29.61
Sweet potatoes,2012,200362,151,21.37,29.61
Wheat,2012,16537,151,21.37,29.61
Cassava,2013,199719,151,21.37,30.42
Maize,2013,12326,151,21.37,30.42
Potatoes,2013,256815,151,21.37,30.42
"Rice, paddy",2013,62834,151,21.37,30.42
Sorghum,2013,3703,151,21.37,30.42
Sweet potatoes,2013,211608,151,21.37,30.42
Wheat,2013,30090,151,21.37,30.42
Potatoes,1990,257507,1414,1183,4.55
Wheat,1990,46634,1414,1183,4.55
Potatoes,1991,227489,1414,760,3.4
Wheat,1991,46547,1414,760,3.4
Potatoes,1992,267729,1414,767.9,3.83
Wheat,1992,35295,1414,767.9,3.83
Potatoes,1993,249602,1414,749,2.72
Wheat,1993,51096,1414,749,2.72
Potatoes,1994,230846,1414,848,2.74
Wheat,1994,28362,1414,848,2.74
Potatoes,1995,222358,1414,913.14,3.08
Wheat,1995,47468,1414,913.14,3.08
Potatoes,1996,231321,1414,698.25,1.88
Wheat,1996,45258,1414,698.25,1.88
Potatoes,1997,262343,1414,735.43,3.87
Wheat,1997,43101,1414,735.43,3.87
Potatoes,1998,268418,1414,934.02,3.06
Wheat,1998,46878,1414,934.02,3.06
Potatoes,1999,256262,1414,802.02,3.73
Wheat,1999,44533,1414,802.02,3.73
Potatoes,2000,235890,1414,348.24,4.52
Wheat,2000,46025,1414,348.24,4.52
Potatoes,2001,262878,1414,512.66,2.68
Wheat,2001,40738,1414,512.66,2.68
Potatoes,2002,256141,1414,799.19,3.57
Wheat,2002,40994,1414,799.19,3.57
Potatoes,2004,279430,1414,827.45,3.79
Wheat,2004,47668,1414,827.45,3.79
Potatoes,2005,230523,1414,518.94,4.26
Wheat,2005,48925,1414,518.94,4.26
Potatoes,2006,269329,1414,696.34,4.43
Wheat,2006,41634,1414,696.34,4.43
Potatoes,2007,227983,1414,722.07,3.96
Wheat,2007,43973,1414,722.07,3.96
Potatoes,2008,278193,1414,800.9,4.16
Wheat,2008,48653,1414,800.9,4.16
Potatoes,2009,241836,1414,534.56,3.31
Wheat,2009,34069,1414,534.56,3.31
Potatoes,2010,251662,1414,698.98,1.3
Wheat,2010,45975,1414,698.98,1.3
Potatoes,2011,229141,1414,823.96,4.14
Wheat,2011,38517,1414,823.96,4.14
Potatoes,2012,240527,1414,813.93,3.09
Wheat,2012,41011,1414,813.93,3.09
Potatoes,2013,251702,1414,761.97,3.5
Wheat,2013,38841,1414,761.97,3.5
Maize,1990,14014,494,5299,24.81
Maize,1990,14014,494,5299,23.14
Maize,1990,14014,494,5299,27
Maize,1990,14014,494,5299,23.14
Maize,1990,14014,494,5299,26.39
Maize,1990,14014,494,5299,24.81
Maize,1990,14014,494,5299,26.23
Maize,1990,14014,494,5299,19.36
Maize,1990,14014,494,5299,23.14
Potatoes,1990,104002,494,5299,24.81
Potatoes,1990,104002,494,5299,23.14
Potatoes,1990,104002,494,5299,27
Potatoes,1990,104002,494,5299,23.14
Potatoes,1990,104002,494,5299,26.39
Potatoes,1990,104002,494,5299,24.81
Potatoes,1990,104002,494,5299,26.23
Potatoes,1990,104002,494,5299,19.36
Potatoes,1990,104002,494,5299,23.14
"Rice, paddy",1990,23151,494,5299,24.81
"Rice, paddy",1990,23151,494,5299,23.14
"Rice, paddy",1990,23151,494,5299,27
"Rice, paddy",1990,23151,494,5299,23.14
"Rice, paddy",1990,23151,494,5299,26.39
"Rice, paddy",1990,23151,494,5299,24.81
"Rice, paddy",1990,23151,494,5299,26.23
"Rice, paddy",1990,23151,494,5299,19.36
"Rice, paddy",1990,23151,494,5299,23.14
Sorghum,1990,5736,494,5299,24.81
Sorghum,1990,5736,494,5299,23.14
Sorghum,1990,5736,494,5299,27
Sorghum,1990,5736,494,5299,23.14
Sorghum,1990,5736,494,5299,26.39
Sorghum,1990,5736,494,5299,24.81
Sorghum,1990,5736,494,5299,26.23
Sorghum,1990,5736,494,5299,19.36
Sorghum,1990,5736,494,5299,23.14
Soybeans,1990,5679,494,5299,24.81
Soybeans,1990,5679,494,5299,23.14
Soybeans,1990,5679,494,5299,27
Soybeans,1990,5679,494,5299,23.14
Soybeans,1990,5679,494,5299,26.39
Soybeans,1990,5679,494,5299,24.81
Soybeans,1990,5679,494,5299,26.23
Soybeans,1990,5679,494,5299,19.36
Soybeans,1990,5679,494,5299,23.14
Sweet potatoes,1990,92141,494,5299,24.81
Sweet potatoes,1990,92141,494,5299,23.14
Sweet potatoes,1990,92141,494,5299,27
Sweet potatoes,1990,92141,494,5299,23.14
Sweet potatoes,1990,92141,494,5299,26.39
Sweet potatoes,1990,92141,494,5299,24.81
Sweet potatoes,1990,92141,494,5299,26.23
Sweet potatoes,1990,92141,494,5299,19.36
Sweet potatoes,1990,92141,494,5299,23.14
Wheat,1990,18249,494,5299,24.81
Wheat,1990,18249,494,5299,23.14
Wheat,1990,18249,494,5299,27
Wheat,1990,18249,494,5299,23.14
Wheat,1990,18249,494,5299,26.39
Wheat,1990,18249,494,5299,24.81
Wheat,1990,18249,494,5299,26.23
Wheat,1990,18249,494,5299,19.36
Wheat,1990,18249,494,5299,23.14
Maize,1991,14235,494,5962,24.38
Maize,1991,14235,494,5962,22.48
Maize,1991,14235,494,5962,26.98
Maize,1991,14235,494,5962,22.48
Maize,1991,14235,494,5962,26.34
Maize,1991,14235,494,5962,24.38
Maize,1991,14235,494,5962,25.87
Maize,1991,14235,494,5962,18.48
Maize,1991,14235,494,5962,22.48
Potatoes,1991,104452,494,5962,24.38
Potatoes,1991,104452,494,5962,22.48
Potatoes,1991,104452,494,5962,26.98
Potatoes,1991,104452,494,5962,22.48
Potatoes,1991,104452,494,5962,26.34
Potatoes,1991,104452,494,5962,24.38
Potatoes,1991,104452,494,5962,25.87
Potatoes,1991,104452,494,5962,18.48
Potatoes,1991,104452,494,5962,22.48
"Rice, paddy",1991,23199,494,5962,24.38
"Rice, paddy",1991,23199,494,5962,22.48
"Rice, paddy",1991,23199,494,5962,26.98
"Rice, paddy",1991,23199,494,5962,22.48
"Rice, paddy",1991,23199,494,5962,26.34
"Rice, paddy",1991,23199,494,5962,24.38
"Rice, paddy",1991,23199,494,5962,25.87
"Rice, paddy",1991,23199,494,5962,18.48
"Rice, paddy",1991,23199,494,5962,22.48
Sorghum,1991,5866,494,5962,24.38
Sorghum,1991,5866,494,5962,22.48
Sorghum,1991,5866,494,5962,26.98
Sorghum,1991,5866,494,5962,22.48
Sorghum,1991,5866,494,5962,26.34
Sorghum,1991,5866,494,5962,24.38
Sorghum,1991,5866,494,5962,25.87
Sorghum,1991,5866,494,5962,18.48
Sorghum,1991,5866,494,5962,22.48
Soybeans,1991,4992,494,5962,24.38
Soybeans,1991,4992,494,5962,22.48
Soybeans,1991,4992,494,5962,26.98
Soybeans,1991,4992,494,5962,22.48
Soybeans,1991,4992,494,5962,26.34
Soybeans,1991,4992,494,5962,24.38
Soybeans,1991,4992,494,5962,25.87
Soybeans,1991,4992,494,5962,18.48
Soybeans,1991,4992,494,5962,22.48
Sweet potatoes,1991,101190,494,5962,24.38
Sweet potatoes,1991,101190,494,5962,22.48
Sweet potatoes,1991,101190,494,5962,26.98
Sweet potatoes,1991,101190,494,5962,22.48
Sweet potatoes,1991,101190,494,5962,26.34
Sweet potatoes,1991,101190,494,5962,24.38
Sweet potatoes,1991,101190,494,5962,25.87
Sweet potatoes,1991,101190,494,5962,18.48
Sweet potatoes,1991,101190,494,5962,22.48
Wheat,1991,18410,494,5962,24.38
Wheat,1991,18410,494,5962,22.48
Wheat,1991,18410,494,5962,26.98
Wheat,1991,18410,494,5962,22.48
Wheat,1991,18410,494,5962,26.34
Wheat,1991,18410,494,5962,24.38
Wheat,1991,18410,494,5962,25.87
Wheat,1991,18410,494,5962,18.48
Wheat,1991,18410,494,5962,22.48
Maize,1992,13966,494,5518,24.31
Maize,1992,13966,494,5518,22.36
Maize,1992,13966,494,5518,26.91
Maize,1992,13966,494,5518,22.36
Maize,1992,13966,494,5518,26.36
Maize,1992,13966,494,5518,24.31
Maize,1992,13966,494,5518,25.71
Maize,1992,13966,494,5518,18.34
Maize,1992,13966,494,5518,22.36
Potatoes,1992,113709,494,5518,24.31
Potatoes,1992,113709,494,5518,22.36
Potatoes,1992,113709,494,5518,26.91
Potatoes,1992,113709,494,5518,22.36
Potatoes,1992,113709,494,5518,26.36
Potatoes,1992,113709,494,5518,24.31
Potatoes,1992,113709,494,5518,25.71
Potatoes,1992,113709,494,5518,18.34
Potatoes,1992,113709,494,5518,22.36
"Rice, paddy",1992,23686,494,5518,24.31
"Rice, paddy",1992,23686,494,5518,22.36
"Rice, paddy",1992,23686,494,5518,26.91
"Rice, paddy",1992,23686,494,5518,22.36
"Rice, paddy",1992,23686,494,5518,26.36
"Rice, paddy",1992,23686,494,5518,24.31
"Rice, paddy",1992,23686,494,5518,25.71
"Rice, paddy",1992,23686,494,5518,18.34
"Rice, paddy",1992,23686,494,5518,22.36
Sorghum,1992,5910,494,5518,24.31
Sorghum,1992,5910,494,5518,22.36
Sorghum,1992,5910,494,5518,26.91
Sorghum,1992,5910,494,5518,22.36
Sorghum,1992,5910,494,5518,26.36
Sorghum,1992,5910,494,5518,24.31
Sorghum,1992,5910,494,5518,25.71
Sorghum,1992,5910,494,5518,18.34
Sorghum,1992,5910,494,5518,22.36
Soybeans,1992,6051,494,5518,24.31
Soybeans,1992,6051,494,5518,22.36
Soybeans,1992,6051,494,5518,26.91
Soybeans,1992,6051,494,5518,22.36
Soybeans,1992,6051,494,5518,26.36
Soybeans,1992,6051,494,5518,24.31
Soybeans,1992,6051,494,5518,25.71
Soybeans,1992,6051,494,5518,18.34
Soybeans,1992,6051,494,5518,22.36
Sweet potatoes,1992,104368,494,5518,24.31
Sweet potatoes,1992,104368,494,5518,22.36
Sweet potatoes,1992,104368,494,5518,26.91
Sweet potatoes,1992,104368,494,5518,22.36
Sweet potatoes,1992,104368,494,5518,26.36
Sweet potatoes,1992,104368,494,5518,24.31
Sweet potatoes,1992,104368,494,5518,25.71
Sweet potatoes,1992,104368,494,5518,18.34
Sweet potatoes,1992,104368,494,5518,22.36
Wheat,1992,19910,494,5518,24.31
Wheat,1992,19910,494,5518,22.36
Wheat,1992,19910,494,5518,26.91
Wheat,1992,19910,494,5518,22.36
Wheat,1992,19910,494,5518,26.36
Wheat,1992,19910,494,5518,24.31
Wheat,1992,19910,494,5518,25.71
Wheat,1992,19910,494,5518,18.34
Wheat,1992,19910,494,5518,22.36
Maize,1993,13983,494,4945,25.04
Maize,1993,13983,494,4945,23.08
Maize,1993,13983,494,4945,27.72
Maize,1993,13983,494,4945,23.08
Maize,1993,13983,494,4945,27.25
Maize,1993,13983,494,4945,25.04
Maize,1993,13983,494,4945,26.51
Maize,1993,13983,494,4945,18.91
Maize,1993,13983,494,4945,23.08
Potatoes,1993,122809,494,4945,25.04
Potatoes,1993,122809,494,4945,23.08
Potatoes,1993,122809,494,4945,27.72
Potatoes,1993,122809,494,4945,23.08
Potatoes,1993,122809,494,4945,27.25
Potatoes,1993,122809,494,4945,25.04
Potatoes,1993,122809,494,4945,26.51
Potatoes,1993,122809,494,4945,18.91
Potatoes,1993,122809,494,4945,23.08
"Rice, paddy",1993,27397,494,4945,25.04
"Rice, paddy",1993,27397,494,4945,23.08
"Rice, paddy",1993,27397,494,4945,27.72
"Rice, paddy",1993,27397,494,4945,23.08
"Rice, paddy",1993,27397,494,4945,27.25
"Rice, paddy",1993,27397,494,4945,25.04
"Rice, paddy",1993,27397,494,4945,26.51
"Rice, paddy",1993,27397,494,4945,18.91
"Rice, paddy",1993,27397,494,4945,23.08
Sorghum,1993,5821,494,4945,25.04
Sorghum,1993,5821,494,4945,23.08
Sorghum,1993,5821,494,4945,27.72
Sorghum,1993,5821,494,4945,23.08
Sorghum,1993,5821,494,4945,27.25
Sorghum,1993,5821,494,4945,25.04
Sorghum,1993,5821,494,4945,26.51
Sorghum,1993,5821,494,4945,18.91
Sorghum,1993,5821,494,4945,23.08
Soybeans,1993,5681,494,4945,25.04
Soybeans,1993,5681,494,4945,23.08
Soybeans,1993,5681,494,4945,27.72
Soybeans,1993,5681,494,4945,23.08
Soybeans,1993,5681,494,4945,27.25
Soybeans,1993,5681,494,4945,25.04
Soybeans,1993,5681,494,4945,26.51
Soybeans,1993,5681,494,4945,18.91
Soybeans,1993,5681,494,4945,23.08
Sweet potatoes,1993,98171,494,4945,25.04
Sweet potatoes,1993,98171,494,4945,23.08
Sweet potatoes,1993,98171,494,4945,27.72
Sweet potatoes,1993,98171,494,4945,23.08
Sweet potatoes,1993,98171,494,4945,27.25
Sweet potatoes,1993,98171,494,4945,25.04
Sweet potatoes,1993,98171,494,4945,26.51
Sweet potatoes,1993,98171,494,4945,18.91
Sweet potatoes,1993,98171,494,4945,23.08
Wheat,1993,19466,494,4945,25.04
Wheat,1993,19466,494,4945,23.08
Wheat,1993,19466,494,4945,27.72
Wheat,1993,19466,494,4945,23.08
Wheat,1993,19466,494,4945,27.25
Wheat,1993,19466,494,4945,25.04
Wheat,1993,19466,494,4945,26.51
Wheat,1993,19466,494,4945,18.91
